#,Date-Time (CST/CDT),Temperature   (°F),RH   (%),Dew Point   (°F),Host Connected,End of File
8067,01/05/2024 10:12:55,66.90,32.670,36.64,,
8068,01/05/2024 10:22:55,66.90,32.570,36.57,,
8069,01/05/2024 10:32:55,66.87,32.590,36.55,,
8070,01/05/2024 10:42:55,66.87,32.570,36.53,,
8071,01/05/2024 10:52:55,66.81,32.600,36.51,,
8072,01/05/2024 11:02:55,66.99,32.610,36.68,,
8073,01/05/2024 11:12:55,67.15,32.460,36.70,,
8074,01/05/2024 11:22:55,67.15,32.450,36.69,,
8075,01/05/2024 11:32:55,67.21,32.430,36.72,,
8076,01/05/2024 11:42:55,67.21,32.430,36.72,,
8077,01/05/2024 11:52:55,67.21,32.470,36.76,,
8078,01/05/2024 12:02:55,67.28,32.470,36.82,,
8079,01/05/2024 12:12:55,67.46,32.340,36.88,,
8080,01/05/2024 12:22:55,67.46,32.280,36.83,,
8081,01/05/2024 12:32:55,67.41,32.280,36.78,,
8082,01/05/2024 12:42:55,67.41,32.310,36.80,,
8083,01/05/2024 12:52:55,67.41,32.310,36.80,,
8084,01/05/2024 13:02:55,67.41,32.340,36.83,,
8085,01/05/2024 13:12:55,67.59,32.260,36.92,,
8086,01/05/2024 13:22:55,67.59,32.200,36.88,,
8087,01/05/2024 13:32:55,67.55,32.260,36.89,,
8088,01/05/2024 13:42:55,67.59,32.200,36.88,,
8089,01/05/2024 13:52:55,67.55,32.240,36.87,,
8090,01/05/2024 14:02:55,67.55,32.260,36.89,,
8091,01/05/2024 14:12:55,67.68,32.180,36.94,,
8092,01/05/2024 14:22:55,67.71,32.150,36.95,,
8093,01/05/2024 14:32:55,67.68,32.160,36.92,,
8094,01/05/2024 14:42:55,67.68,32.160,36.92,,
8095,01/05/2024 14:52:55,67.62,32.180,36.89,,
8096,01/05/2024 15:02:55,67.62,32.240,36.94,,
8097,01/05/2024 15:12:55,67.68,32.230,36.97,,
8098,01/05/2024 15:22:55,67.80,32.080,36.97,,
8099,01/05/2024 15:32:55,67.71,32.080,36.89,,
8100,01/05/2024 15:42:55,67.46,32.210,36.78,,
8101,01/05/2024 15:52:55,67.28,32.260,36.66,,
8102,01/05/2024 16:02:55,67.41,32.300,36.80,,
8103,01/05/2024 16:12:55,67.55,32.230,36.86,,
8104,01/05/2024 16:22:55,67.33,32.280,36.71,,
8105,01/05/2024 16:32:55,67.03,32.530,36.64,,
8106,01/05/2024 16:42:55,66.65,32.720,36.46,,
8107,01/05/2024 16:52:55,66.34,32.870,36.31,,
8108,01/05/2024 17:02:55,66.04,33.180,36.28,,
8109,01/05/2024 17:12:55,65.75,33.390,36.18,,
8110,01/05/2024 17:22:55,65.44,33.490,35.99,,
8111,01/05/2024 17:32:55,65.23,33.700,35.96,,
8112,01/05/2024 17:42:55,64.98,33.900,35.89,,
8113,01/05/2024 17:52:55,64.76,33.980,35.76,,
8114,01/05/2024 18:02:55,64.54,34.080,35.64,,
8115,01/05/2024 18:12:55,64.33,34.250,35.58,,
8116,01/05/2024 18:22:55,64.17,34.410,35.55,,
8117,01/05/2024 18:32:55,63.99,34.550,35.49,,
8118,01/05/2024 18:42:55,63.86,34.680,35.48,,
8119,01/05/2024 18:52:55,63.70,34.830,35.45,,
8120,01/05/2024 19:02:55,63.55,34.920,35.39,,
8121,01/05/2024 19:12:55,63.43,35.080,35.39,,
8122,01/05/2024 19:22:55,63.30,35.200,35.36,,
8123,01/05/2024 19:32:55,63.18,35.320,35.34,,
8124,01/05/2024 19:42:55,63.00,35.470,35.28,,
8125,01/05/2024 19:52:55,62.92,35.570,35.29,,
8126,01/05/2024 20:02:55,62.80,35.720,35.29,,
8127,01/05/2024 20:12:55,62.65,35.860,35.26,,
8128,01/05/2024 20:22:55,62.49,36.000,35.21,,
8129,01/05/2024 20:32:55,62.40,36.110,35.21,,
8130,01/05/2024 20:42:55,62.28,36.230,35.18,,
8131,01/05/2024 20:52:55,62.15,36.330,35.14,,
8132,01/05/2024 21:02:55,62.06,36.410,35.12,,
8133,01/05/2024 21:12:55,61.97,36.520,35.11,,
8134,01/05/2024 21:22:55,61.90,36.600,35.10,,
8135,01/05/2024 21:32:55,61.75,36.710,35.05,,
8136,01/05/2024 21:42:55,61.68,36.820,35.06,,
8137,01/05/2024 21:52:55,61.63,36.860,35.04,,
8138,01/05/2024 22:02:55,61.50,36.970,35.00,,
8139,01/05/2024 22:12:55,61.47,37.030,35.01,,
8140,01/05/2024 22:22:55,61.38,37.110,34.98,,
8141,01/05/2024 22:32:55,61.29,37.180,34.95,,
8142,01/05/2024 22:42:55,61.20,37.290,34.95,,
8143,01/05/2024 22:52:55,61.12,37.380,34.94,,
8144,01/05/2024 23:02:55,61.03,37.430,34.89,,
8145,01/05/2024 23:12:55,60.94,37.540,34.89,,
8146,01/05/2024 23:22:55,60.91,37.600,34.90,,
8147,01/05/2024 23:32:55,60.85,37.660,34.89,,
8148,01/05/2024 23:42:55,60.78,37.730,34.87,,
8149,01/05/2024 23:52:55,60.69,37.810,34.84,,
8150,01/06/2024 00:02:55,60.64,37.830,34.81,,
8151,01/06/2024 00:12:55,60.57,37.930,34.81,,
8152,01/06/2024 00:22:55,60.51,37.960,34.78,,
8153,01/06/2024 00:32:55,60.51,37.930,34.77,,
8154,01/06/2024 00:42:55,60.39,38.080,34.75,,
8155,01/06/2024 00:52:55,60.35,38.140,34.76,,
8156,01/06/2024 01:02:55,60.26,38.180,34.71,,
8157,01/06/2024 01:12:55,60.22,38.240,34.71,,
8158,01/06/2024 01:22:55,60.13,38.320,34.69,,
8159,01/06/2024 01:32:55,60.13,38.370,34.71,,
8160,01/06/2024 01:42:55,60.04,38.420,34.67,,
8161,01/06/2024 01:52:55,60.01,38.430,34.64,,
8162,01/06/2024 02:02:55,59.95,38.530,34.66,,
8163,01/06/2024 02:12:55,59.92,38.560,34.64,,
8164,01/06/2024 02:22:55,59.83,38.620,34.60,,
8165,01/06/2024 02:32:55,59.83,38.670,34.64,,
8166,01/06/2024 02:42:55,59.79,38.630,34.58,,
8167,01/06/2024 02:52:55,59.74,38.690,34.57,,
8168,01/06/2024 03:02:55,59.70,38.780,34.60,,
8169,01/06/2024 03:12:55,59.67,38.710,34.52,,
8170,01/06/2024 03:22:55,59.61,38.830,34.55,,
8171,01/06/2024 03:32:55,59.58,38.860,34.54,,
8172,01/06/2024 03:42:55,59.52,38.870,34.50,,
8173,01/06/2024 03:52:55,59.52,38.960,34.55,,
8174,01/06/2024 04:02:55,59.49,38.980,34.53,,
8175,01/06/2024 04:12:55,59.45,39.030,34.53,,
8176,01/06/2024 04:22:55,59.40,39.060,34.50,,
8177,01/06/2024 04:32:55,59.31,39.090,34.44,,
8178,01/06/2024 04:42:55,59.31,39.190,34.51,,
8179,01/06/2024 04:52:55,59.31,39.170,34.49,,
8180,01/06/2024 05:02:55,59.23,39.210,34.45,,
8181,01/06/2024 05:12:55,59.23,39.200,34.45,,
8182,01/06/2024 05:22:55,59.14,39.310,34.44,,
8183,01/06/2024 05:32:55,59.11,39.350,34.43,,
8184,01/06/2024 05:42:55,59.05,39.400,34.41,,
8185,01/06/2024 05:52:55,59.05,39.450,34.45,,
8186,01/06/2024 06:02:55,59.02,39.480,34.43,,
8187,01/06/2024 06:12:55,58.96,39.480,34.38,,
8188,01/06/2024 06:22:55,58.93,39.580,34.41,,
8189,01/06/2024 06:32:55,58.93,39.520,34.38,,
8190,01/06/2024 06:42:55,58.89,39.580,34.38,,
8191,01/06/2024 06:52:55,58.84,39.640,34.37,,
8192,01/06/2024 07:02:55,58.80,39.670,34.36,,
8193,01/06/2024 07:12:55,58.80,39.720,34.39,,
8194,01/06/2024 07:22:55,58.75,39.760,34.37,,
8195,01/06/2024 07:32:55,58.71,39.810,34.36,,
8196,01/06/2024 07:42:55,58.71,39.780,34.35,,
8197,01/06/2024 07:52:55,58.68,39.850,34.36,,
8198,01/06/2024 08:02:55,58.68,39.890,34.38,,
8199,01/06/2024 08:12:55,58.62,39.900,34.35,,
8200,01/06/2024 08:22:55,58.62,39.940,34.36,,
8201,01/06/2024 08:32:55,58.59,39.890,34.31,,
8202,01/06/2024 08:42:55,58.53,40.000,34.32,,
8203,01/06/2024 08:52:55,58.53,39.950,34.30,,
8204,01/06/2024 09:02:55,58.50,40.030,34.31,,
8205,01/06/2024 09:12:55,58.50,40.030,34.31,,
8206,01/06/2024 09:22:55,58.50,40.040,34.32,,
8207,01/06/2024 09:32:55,58.46,40.090,34.31,,
8208,01/06/2024 09:42:55,58.41,40.090,34.27,,
8209,01/06/2024 09:52:55,58.37,40.170,34.29,,
8210,01/06/2024 10:02:55,58.37,40.140,34.27,,
8211,01/06/2024 10:12:55,58.37,40.160,34.28,,
8212,01/06/2024 10:22:55,58.37,40.180,34.29,,
8213,01/06/2024 10:32:55,58.32,40.260,34.30,,
8214,01/06/2024 10:42:55,58.32,40.260,34.30,,
8215,01/06/2024 10:52:55,58.24,40.330,34.27,,
8216,01/06/2024 11:02:55,58.24,40.330,34.27,,
8217,01/06/2024 11:12:55,58.24,40.340,34.28,,
8218,01/06/2024 11:22:55,58.19,40.360,34.24,,
8219,01/06/2024 11:32:55,58.19,40.420,34.28,,
8220,01/06/2024 11:42:55,58.15,40.400,34.23,,
8221,01/06/2024 11:52:55,58.12,40.450,34.23,,
8222,01/06/2024 12:02:55,58.12,40.440,34.23,,
8223,01/06/2024 12:12:55,58.12,40.490,34.26,,
8224,01/06/2024 12:22:55,58.06,40.580,34.27,,
8225,01/06/2024 12:32:55,58.06,40.550,34.25,,
8226,01/06/2024 12:42:55,58.06,40.590,34.27,,
8227,01/06/2024 12:52:55,58.03,40.610,34.25,,
8228,01/06/2024 13:02:55,58.03,40.640,34.27,,
8229,01/06/2024 13:12:55,58.03,40.660,34.28,,
8230,01/06/2024 13:22:55,57.97,40.690,34.25,,
8231,01/06/2024 13:32:55,57.97,40.720,34.27,,
8232,01/06/2024 13:42:55,57.94,40.750,34.26,,
8233,01/06/2024 13:52:55,57.90,40.800,34.26,,
8234,01/06/2024 14:02:55,57.90,40.810,34.26,,
8235,01/06/2024 14:12:55,57.85,40.880,34.26,,
8236,01/06/2024 14:22:55,57.85,40.900,34.27,,
8237,01/06/2024 14:32:55,57.81,40.940,34.26,,
8238,01/06/2024 14:42:55,57.81,40.990,34.29,,
8239,01/06/2024 14:52:55,57.76,41.020,34.26,,
8240,01/06/2024 15:02:55,57.72,41.060,34.25,,
8241,01/06/2024 15:12:55,57.72,41.080,34.26,,
8242,01/06/2024 15:22:55,57.72,41.100,34.28,,
8243,01/06/2024 15:32:55,57.72,41.140,34.30,,
8244,01/06/2024 15:42:55,57.72,41.150,34.31,,
8245,01/06/2024 15:52:55,57.72,41.200,34.34,,
8246,01/06/2024 16:02:55,57.69,41.250,34.34,,
8247,01/06/2024 16:12:55,57.69,41.280,34.35,,
8248,01/06/2024 16:22:55,57.63,41.330,34.34,,
8249,01/06/2024 16:32:55,57.63,41.350,34.35,,
8250,01/06/2024 16:42:55,57.60,41.420,34.36,,
8251,01/06/2024 16:52:55,57.54,41.480,34.34,,
8252,01/06/2024 17:02:55,57.54,41.500,34.35,,
8253,01/06/2024 17:12:55,57.54,41.500,34.35,,
8254,01/06/2024 17:22:55,57.51,41.560,34.36,,
8255,01/06/2024 17:32:55,57.51,41.580,34.37,,
8256,01/06/2024 17:42:55,57.47,41.600,34.35,,
8257,01/06/2024 17:52:55,57.47,41.600,34.35,,
8258,01/06/2024 18:02:55,57.47,41.580,34.34,,
8259,01/06/2024 18:12:55,57.47,41.600,34.35,,
8260,01/06/2024 18:22:55,57.42,41.600,34.30,,
8261,01/06/2024 18:32:55,57.38,41.620,34.28,,
8262,01/06/2024 18:42:55,57.38,41.600,34.27,,
8263,01/06/2024 18:52:55,57.38,41.600,34.27,,
8264,01/06/2024 19:02:55,57.38,41.620,34.28,,
8265,01/06/2024 19:12:55,57.33,41.630,34.24,,
8266,01/06/2024 19:22:55,57.33,41.630,34.24,,
8267,01/06/2024 19:32:55,57.29,41.660,34.22,,
8268,01/06/2024 19:42:55,57.29,41.690,34.24,,
8269,01/06/2024 19:52:55,57.25,41.680,34.20,,
8270,01/06/2024 20:02:55,57.16,41.720,34.15,,
8271,01/06/2024 20:12:55,57.16,41.710,34.14,,
8272,01/06/2024 20:22:55,57.11,41.740,34.11,,
8273,01/06/2024 20:32:55,57.07,41.720,34.07,,
8274,01/06/2024 20:42:55,57.07,41.750,34.08,,
8275,01/06/2024 20:52:55,57.04,41.750,34.05,,
8276,01/06/2024 21:02:55,57.04,41.740,34.04,,
8277,01/06/2024 21:12:55,56.98,41.710,33.98,,
8278,01/06/2024 21:22:55,56.95,41.710,33.94,,
8279,01/06/2024 21:32:55,56.98,41.710,33.98,,
8280,01/06/2024 21:42:55,56.98,41.710,33.98,,
8281,01/06/2024 21:52:55,56.95,41.700,33.94,,
8282,01/06/2024 22:02:55,56.89,41.720,33.90,,
8283,01/06/2024 22:12:55,56.86,41.760,33.90,,
8284,01/06/2024 22:22:55,56.77,41.810,33.84,,
8285,01/06/2024 22:32:55,56.82,41.810,33.89,,
8286,01/06/2024 22:42:55,56.77,41.840,33.86,,
8287,01/06/2024 22:52:55,56.73,41.820,33.82,,
8288,01/06/2024 23:02:55,56.73,41.840,33.83,,
8289,01/06/2024 23:12:55,56.73,41.800,33.81,,
8290,01/06/2024 23:22:55,56.68,41.840,33.78,,
8291,01/06/2024 23:32:55,56.68,41.800,33.75,,
8292,01/06/2024 23:42:55,56.64,41.810,33.73,,
8293,01/06/2024 23:52:55,56.61,41.830,33.71,,
8294,01/07/2024 00:02:55,56.61,41.840,33.72,,
8295,01/07/2024 00:12:55,56.55,41.800,33.64,,
8296,01/07/2024 00:22:55,56.55,41.780,33.63,,
8297,01/07/2024 00:32:55,56.52,41.800,33.61,,
8298,01/07/2024 00:42:55,56.55,41.780,33.63,,
8299,01/07/2024 00:52:55,56.52,41.760,33.59,,
8300,01/07/2024 01:02:55,56.52,41.760,33.59,,
8301,01/07/2024 01:12:55,56.46,41.780,33.55,,
8302,01/07/2024 01:22:55,56.43,41.770,33.51,,
8303,01/07/2024 01:32:55,56.43,41.800,33.53,,
8304,01/07/2024 01:42:55,56.39,41.780,33.49,,
8305,01/07/2024 01:52:55,56.39,41.780,33.49,,
8306,01/07/2024 02:02:55,56.34,41.800,33.45,,
8307,01/07/2024 02:12:55,56.34,41.810,33.45,,
8308,01/07/2024 02:22:55,56.34,41.800,33.45,,
8309,01/07/2024 02:32:55,56.34,41.800,33.45,,
8310,01/07/2024 02:42:55,56.30,41.800,33.41,,
8311,01/07/2024 02:52:55,56.25,41.820,33.38,,
8312,01/07/2024 03:02:55,56.25,41.820,33.38,,
8313,01/07/2024 03:12:55,56.21,41.850,33.36,,
8314,01/07/2024 03:22:55,56.21,41.860,33.37,,
8315,01/07/2024 03:32:55,56.17,41.910,33.37,,
8316,01/07/2024 03:42:55,56.12,41.970,33.35,,
8317,01/07/2024 03:52:55,56.12,41.960,33.35,,
8318,01/07/2024 04:02:55,56.08,41.970,33.32,,
8319,01/07/2024 04:12:55,56.08,41.960,33.31,,
8320,01/07/2024 04:22:55,56.08,41.970,33.32,,
8321,01/07/2024 04:32:55,55.99,42.020,33.27,,
8322,01/07/2024 04:42:55,55.99,42.050,33.29,,
8323,01/07/2024 04:52:55,55.99,42.070,33.30,,
8324,01/07/2024 05:02:55,55.96,42.090,33.28,,
8325,01/07/2024 05:12:55,55.96,42.060,33.26,,
8326,01/07/2024 05:22:55,55.96,42.060,33.26,,
8327,01/07/2024 05:32:55,55.96,42.100,33.28,,
8328,01/07/2024 05:42:55,55.90,42.130,33.26,,
8329,01/07/2024 05:52:55,55.87,42.150,33.23,,
8330,01/07/2024 06:02:55,55.87,42.180,33.25,,
8331,01/07/2024 06:12:55,55.81,42.180,33.20,,
8332,01/07/2024 06:22:55,55.78,42.180,33.17,,
8333,01/07/2024 06:32:55,55.78,42.200,33.18,,
8334,01/07/2024 06:42:55,55.78,42.240,33.20,,
8335,01/07/2024 06:52:55,55.72,42.190,33.13,,
8336,01/07/2024 07:02:55,55.72,42.210,33.14,,
8337,01/07/2024 07:12:55,55.69,42.180,33.09,,
8338,01/07/2024 07:22:55,55.69,42.180,33.09,,
8339,01/07/2024 07:32:55,55.69,42.140,33.06,,
8340,01/07/2024 07:42:55,55.65,42.160,33.04,,
8341,01/07/2024 07:52:55,55.65,42.120,33.02,,
8342,01/07/2024 08:02:55,55.60,42.150,32.99,,
8343,01/07/2024 08:12:55,55.60,42.130,32.98,,
8344,01/07/2024 08:22:55,55.56,42.120,32.94,,
8345,01/07/2024 08:32:55,55.56,42.070,32.91,,
8346,01/07/2024 08:42:55,55.51,42.020,32.83,,
8347,01/07/2024 08:52:55,55.47,41.960,32.76,,
8348,01/07/2024 09:02:55,55.47,41.930,32.74,,
8349,01/07/2024 09:12:55,55.44,41.890,32.69,,
8350,01/07/2024 09:22:55,55.47,41.890,32.72,,
8351,01/07/2024 09:32:55,55.44,41.750,32.60,,
8352,01/07/2024 09:42:55,55.44,41.770,32.62,,
8353,01/07/2024 09:52:55,55.44,41.690,32.57,,
8354,01/07/2024 10:02:55,55.44,41.690,32.57,,
8355,01/07/2024 10:12:55,55.38,41.560,32.45,,
8356,01/07/2024 10:22:55,55.35,41.530,32.40,,
8357,01/07/2024 10:32:55,55.38,41.560,32.45,,
8358,01/07/2024 10:42:55,55.38,41.460,32.38,,
8359,01/07/2024 10:52:55,55.44,41.450,32.43,,
8360,01/07/2024 11:02:55,55.44,41.390,32.39,,
8361,01/07/2024 11:12:55,55.44,41.380,32.38,,
8362,01/07/2024 11:22:55,55.47,41.430,32.45,,
8363,01/07/2024 11:32:55,55.51,41.390,32.45,,
8364,01/07/2024 11:42:55,55.51,41.280,32.39,,
8365,01/07/2024 11:52:55,55.56,41.230,32.41,,
8366,01/07/2024 12:02:55,55.60,41.190,32.41,,
8367,01/07/2024 12:12:55,55.60,41.140,32.38,,
8368,01/07/2024 12:22:55,55.60,41.120,32.37,,
8369,01/07/2024 12:32:55,55.60,41.080,32.35,,
8370,01/07/2024 12:42:55,55.65,41.060,32.39,,
8371,01/07/2024 12:52:55,55.65,41.020,32.36,,
8372,01/07/2024 13:02:55,55.69,41.060,32.42,,
8373,01/07/2024 13:12:55,55.72,40.940,32.38,,
8374,01/07/2024 13:22:55,55.69,40.910,32.33,,
8375,01/07/2024 13:32:55,55.72,40.860,32.33,,
8376,01/07/2024 13:42:55,55.72,40.880,32.34,,
8377,01/07/2024 13:52:55,55.72,40.800,32.29,,
8378,01/07/2024 14:02:55,55.78,40.840,32.37,,
8379,01/07/2024 14:12:55,55.78,40.760,32.32,,
8380,01/07/2024 14:22:55,55.78,40.730,32.30,,
8381,01/07/2024 14:32:55,55.78,40.730,32.30,,
8382,01/07/2024 14:42:55,55.81,40.750,32.35,,
8383,01/07/2024 14:52:55,55.81,40.690,32.31,,
8384,01/07/2024 15:02:55,55.87,40.610,32.31,,
8385,01/07/2024 15:12:55,55.90,40.590,32.33,,
8386,01/07/2024 15:22:55,55.90,40.570,32.32,,
8387,01/07/2024 15:32:55,55.90,40.620,32.35,,
8388,01/07/2024 15:42:55,55.96,40.590,32.38,,
8389,01/07/2024 15:52:55,55.99,40.580,32.40,,
8390,01/07/2024 16:02:55,55.99,40.530,32.37,,
8391,01/07/2024 16:12:55,55.99,40.490,32.35,,
8392,01/07/2024 16:22:55,56.03,40.480,32.37,,
8393,01/07/2024 16:32:55,56.08,40.490,32.43,,
8394,01/07/2024 16:42:55,56.08,40.440,32.40,,
8395,01/07/2024 16:52:55,56.08,40.480,32.43,,
8396,01/07/2024 17:02:55,56.08,40.440,32.40,,
8397,01/07/2024 17:12:55,56.08,40.480,32.43,,
8398,01/07/2024 17:22:55,56.08,40.480,32.43,,
8399,01/07/2024 17:32:55,56.08,40.500,32.44,,
8400,01/07/2024 17:42:55,56.08,40.470,32.41,,
8401,01/07/2024 17:52:55,56.08,40.470,32.41,,
8402,01/07/2024 18:02:55,56.08,40.500,32.44,,
8403,01/07/2024 18:12:55,56.03,40.540,32.41,,
8404,01/07/2024 18:22:55,56.08,40.520,32.45,,
8405,01/07/2024 18:32:55,56.03,40.490,32.38,,
8406,01/07/2024 18:42:55,56.03,40.530,32.40,,
8407,01/07/2024 18:52:55,56.03,40.550,32.41,,
8408,01/07/2024 19:02:55,56.03,40.510,32.39,,
8409,01/07/2024 19:12:55,56.03,40.530,32.40,,
8410,01/07/2024 19:22:55,55.99,40.560,32.39,,
8411,01/07/2024 19:32:55,55.99,40.580,32.40,,
8412,01/07/2024 19:42:55,55.96,40.620,32.40,,
8413,01/07/2024 19:52:55,55.90,40.640,32.36,,
8414,01/07/2024 20:02:55,55.90,40.660,32.37,,
8415,01/07/2024 20:12:55,55.87,40.670,32.35,,
8416,01/07/2024 20:22:55,55.87,40.660,32.34,,
8417,01/07/2024 20:32:55,55.81,40.690,32.31,,
8418,01/07/2024 20:42:55,55.78,40.730,32.30,,
8419,01/07/2024 20:52:55,55.72,40.750,32.26,,
8420,01/07/2024 21:02:55,55.72,40.770,32.28,,
8421,01/07/2024 21:12:55,55.65,40.800,32.23,,
8422,01/07/2024 21:22:55,55.60,40.840,32.21,,
8423,01/07/2024 21:32:55,55.56,40.900,32.21,,
8424,01/07/2024 21:42:55,55.51,40.910,32.16,,
8425,01/07/2024 21:52:55,55.47,40.920,32.14,,
8426,01/07/2024 22:02:55,55.44,40.960,32.13,,
8427,01/07/2024 22:12:55,55.38,40.970,32.09,,
8428,01/07/2024 22:22:55,55.35,41.020,32.09,,
8429,01/07/2024 22:32:55,55.29,41.050,32.05,,
8430,01/07/2024 22:42:55,55.26,41.080,32.04,,
8431,01/07/2024 22:52:55,55.17,41.110,31.98,,
8432,01/07/2024 23:02:55,55.08,41.190,31.94,,
8433,01/07/2024 23:12:55,55.04,41.210,31.93,,
8434,01/07/2024 23:22:55,54.99,41.250,31.90,,
8435,01/07/2024 23:32:55,54.95,41.290,31.89,,
8436,01/07/2024 23:42:55,54.86,41.310,31.83,,
8437,01/07/2024 23:52:55,54.82,41.350,31.82,,
8438,01/08/2024 00:02:55,54.77,41.380,31.78,,
8439,01/08/2024 00:12:55,54.73,41.400,31.76,,
8440,01/08/2024 00:22:55,54.64,41.450,31.71,,
8441,01/08/2024 00:32:55,54.61,41.480,31.70,,
8442,01/08/2024 00:42:55,54.55,41.500,31.66,,
8443,01/08/2024 00:52:55,54.52,41.540,31.65,,
8444,01/08/2024 01:02:55,54.48,41.560,31.63,,
8445,01/08/2024 01:12:55,54.43,41.580,31.60,,
8446,01/08/2024 01:22:55,54.39,41.600,31.57,,
8447,01/08/2024 01:32:55,54.34,41.610,31.53,,
8448,01/08/2024 01:42:55,54.34,41.630,31.54,,
8449,01/08/2024 01:52:55,54.30,41.640,31.52,,
8450,01/08/2024 02:02:55,54.30,41.630,31.51,,
8451,01/08/2024 02:12:55,54.25,41.630,31.46,,
8452,01/08/2024 02:22:55,54.21,41.660,31.45,,
8453,01/08/2024 02:32:55,54.21,41.660,31.45,,
8454,01/08/2024 02:42:55,54.21,41.670,31.46,,
8455,01/08/2024 02:52:55,54.18,41.660,31.41,,
8456,01/08/2024 03:02:55,54.18,41.660,31.42,,
8457,01/08/2024 03:12:55,54.12,41.660,31.37,,
8458,01/08/2024 03:22:55,54.12,41.680,31.38,,
8459,01/08/2024 03:32:55,54.09,41.670,31.34,,
8460,01/08/2024 03:42:55,54.09,41.700,31.36,,
8461,01/08/2024 03:52:55,54.03,41.670,31.29,,
8462,01/08/2024 04:02:55,54.03,41.690,31.30,,
8463,01/08/2024 04:12:55,54.03,41.700,31.31,,
8464,01/08/2024 04:22:55,54.00,41.700,31.28,,
8465,01/08/2024 04:32:55,54.00,41.720,31.29,,
8466,01/08/2024 04:42:55,53.94,41.720,31.24,,
8467,01/08/2024 04:52:55,53.94,41.720,31.24,,
8468,01/08/2024 05:02:55,53.91,41.720,31.21,,
8469,01/08/2024 05:12:55,53.87,41.760,31.20,,
8470,01/08/2024 05:22:55,53.87,41.770,31.20,,
8471,01/08/2024 05:32:55,53.87,41.770,31.20,,
8472,01/08/2024 05:42:55,53.82,41.750,31.14,,
8473,01/08/2024 05:52:55,53.78,41.780,31.13,,
8474,01/08/2024 06:02:55,53.73,41.800,31.09,,
8475,01/08/2024 06:12:55,53.73,41.810,31.10,,
8476,01/08/2024 06:22:55,53.69,41.830,31.07,,
8477,01/08/2024 06:32:55,53.69,41.820,31.07,,
8478,01/08/2024 06:42:55,53.65,41.850,31.06,,
8479,01/08/2024 06:52:55,53.65,41.890,31.08,,
8480,01/08/2024 07:02:55,53.60,41.890,31.03,,
8481,01/08/2024 07:12:55,53.56,41.880,30.99,,
8482,01/08/2024 07:22:55,53.51,41.910,30.96,,
8483,01/08/2024 07:32:55,53.51,41.870,30.94,,
8484,01/08/2024 07:42:55,53.47,41.930,30.94,,
8485,01/08/2024 07:52:55,53.87,41.720,31.18,,
8486,01/08/2024 08:02:55,54.55,41.300,31.54,,
8487,01/08/2024 08:12:55,55.26,40.800,31.87,,
8488,01/08/2024 08:22:55,55.96,40.240,32.16,,
8489,01/08/2024 08:32:55,56.55,39.840,32.45,,
8490,01/08/2024 08:42:55,57.07,39.420,32.65,,
8491,01/08/2024 08:52:55,57.54,39.110,32.88,,
8492,01/08/2024 09:02:55,58.03,38.800,33.11,,
8493,01/08/2024 09:12:55,58.41,38.470,33.24,,
8494,01/08/2024 09:22:55,58.75,38.330,33.45,,
8495,01/08/2024 09:32:55,59.11,38.100,33.62,,
8496,01/08/2024 09:42:55,59.40,37.870,33.73,,
8497,01/08/2024 09:52:55,59.67,37.730,33.87,,
8498,01/08/2024 10:02:55,59.92,37.610,34.02,,
8499,01/08/2024 10:12:55,60.17,37.940,34.46,,
8500,01/08/2024 10:22:55,60.44,37.630,34.50,,
8501,01/08/2024 10:32:55,60.69,37.400,34.57,,
8502,01/08/2024 10:42:55,60.91,37.240,34.65,,
8503,01/08/2024 10:52:55,61.12,37.120,34.76,,
8504,01/08/2024 11:02:55,61.25,37.020,34.81,,
8505,01/08/2024 11:12:55,61.47,36.920,34.94,,
8506,01/08/2024 11:22:55,61.63,36.830,35.02,,
8507,01/08/2024 11:32:55,61.81,36.790,35.15,,
8508,01/08/2024 11:42:55,62.02,36.640,35.24,,
8509,01/08/2024 11:52:55,62.15,36.620,35.34,,
8510,01/08/2024 12:02:55,62.31,36.560,35.44,,
8511,01/08/2024 12:12:55,62.46,36.520,35.54,,
8512,01/08/2024 12:22:55,62.65,36.380,35.62,,
8513,01/08/2024 12:32:55,62.80,36.330,35.71,,
8514,01/08/2024 12:42:55,62.96,36.250,35.80,,
8515,01/08/2024 12:52:55,63.09,36.210,35.88,,
8516,01/08/2024 13:02:55,63.21,36.170,35.97,,
8517,01/08/2024 13:12:55,63.39,36.100,36.08,,
8518,01/08/2024 13:22:55,63.52,36.020,36.13,,
8519,01/08/2024 13:32:55,63.64,35.990,36.22,,
8520,01/08/2024 13:42:55,63.77,35.990,36.33,,
8521,01/08/2024 13:52:55,63.95,35.930,36.45,,
8522,01/08/2024 14:02:55,64.04,35.880,36.49,,
8523,01/08/2024 14:12:55,64.20,35.920,36.67,,
8524,01/08/2024 14:22:55,64.33,35.830,36.72,,
8525,01/08/2024 14:32:55,64.42,35.860,36.82,,
8526,01/08/2024 14:42:55,64.58,35.800,36.92,,
8527,01/08/2024 14:52:55,64.67,35.710,36.94,,
8528,01/08/2024 15:02:55,64.76,35.740,37.03,,
8529,01/08/2024 15:12:55,64.85,35.740,37.12,,
8530,01/08/2024 15:22:55,64.89,35.720,37.13,,
8531,01/08/2024 15:32:55,65.01,35.830,37.32,,
